22 июн. 2024 - 19:15:07.628 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
22 июн. 2024 - 19:15:07.698 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 63 ms. Found 10 JPA repository interfaces.
22 июн. 2024 - 19:15:07.773 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
22 июн. 2024 - 19:15:07.799 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
22 июн. 2024 - 19:15:07.958 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@370a8b6e
22 июн. 2024 - 19:15:07.960 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
22 июн. 2024 - 19:15:08.194 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
22 июн. 2024 - 19:15:08.208 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
22 июн. 2024 - 19:15:08.209 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
22 июн. 2024 - 19:15:08.258 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
22 июн. 2024 - 19:15:08.258 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1252 ms
22 июн. 2024 - 19:15:08.369 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
22 июн. 2024 - 19:15:08.423 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
22 июн. 2024 - 19:15:08.462 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
22 июн. 2024 - 19:15:08.652 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
22 июн. 2024 - 19:15:08.674 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
22 июн. 2024 - 19:15:08.938 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@75e0a54c
22 июн. 2024 - 19:15:08.940 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
22 июн. 2024 - 19:15:09.157 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
22 июн. 2024 - 19:15:09.288 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
22 июн. 2024 - 19:15:09.509 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
22 июн. 2024 - 19:15:10.002 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
22 июн. 2024 - 19:15:10.120 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
22 июн. 2024 - 19:15:10.252 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
22 июн. 2024 - 19:15:10.312 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
22 июн. 2024 - 19:15:10.528 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@776eedad, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6752d7fc, org.springframework.security.web.context.SecurityContextHolderFilter@7a0ebc03, org.springframework.security.web.header.HeaderWriterFilter@6d921d6b, org.springframework.security.web.authentication.logout.LogoutFilter@30e3544d, org.example.kun_uzz.config.JwtTokenFilter@75c36570, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6c5fbe8a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@76c6b12c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7b7695f, org.springframework.security.web.access.ExceptionTranslationFilter@2f7765f1, org.springframework.security.web.access.intercept.AuthorizationFilter@59e938a4]
22 июн. 2024 - 19:15:10.822 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path ''
22 июн. 2024 - 19:15:10.831 [main] INFO  o.example.kun_uzz.KunUzzApplication - Started KunUzzApplication in 5.76 seconds (process running for 6.423)
22 июн. 2024 - 19:15:10.898 [main] INFO  o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
22 июн. 2024 - 19:15:10.899 [main] INFO  o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
22 июн. 2024 - 19:15:10.899 [main] INFO  o.f.c.i.license.VersionPrinter - 
22 июн. 2024 - 19:15:10.915 [main] INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:postgresql://localhost:5432/jpa (PostgreSQL 16.2)
22 июн. 2024 - 19:15:10.922 [main] WARN  o.f.c.i.database.base.Database - Flyway upgrade recommended: PostgreSQL 16.2 is newer than this version of Flyway and support has not been tested. The latest supported version of PostgreSQL is 15.
22 июн. 2024 - 19:15:10.956 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 5 migrations (execution time 00:00.024s)
22 июн. 2024 - 19:15:10.968 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "public": 4
22 июн. 2024 - 19:15:10.970 [main] INFO  o.f.core.internal.command.DbMigrate - Schema "public" is up to date. No migration necessary.
22 июн. 2024 - 19:15:11.002 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
22 июн. 2024 - 19:15:11.253 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7d97a1a0, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7b4791d9, org.springframework.security.web.context.SecurityContextHolderFilter@7f68e671, org.springframework.security.web.header.HeaderWriterFilter@dcf495c, org.springframework.security.web.authentication.logout.LogoutFilter@5891bd6d, org.example.kun_uzz.config.JwtTokenFilter@64b242b3, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6042b613, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4d162d67, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@70201785, org.springframework.security.web.access.ExceptionTranslationFilter@57bebe03, org.springframework.security.web.access.intercept.AuthorizationFilter@5d9b79a2]
22 июн. 2024 - 19:15:11.479 [main] WARN  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Failed to start bean 'webServerStartStop'
22 июн. 2024 - 19:15:11.483 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
22 июн. 2024 - 19:15:11.485 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
22 июн. 2024 - 19:15:11.487 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
22 июн. 2024 - 19:15:11.499 [main] INFO  o.s.b.a.l.ConditionEvaluationReportLogger - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
22 июн. 2024 - 19:15:11.513 [main] ERROR o.s.b.d.LoggingFailureAnalysisReporter - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8081 was already in use.

Action:

Identify and stop the process that's listening on port 8081 or configure this application to listen on another port.

22 июн. 2024 - 19:15:26.715 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
22 июн. 2024 - 19:15:26.717 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
22 июн. 2024 - 19:15:26.719 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
22 июн. 2024 - 19:15:53.501 [main] INFO  o.example.kun_uzz.KunUzzApplication - Starting KunUzzApplication using Java 22.0.1 with PID 13772 (C:\Users\ppmag\OneDrive\Рабочий стол\test\KUN_UZ12\kun_uz_git-master\target\classes started by ppmag in C:\Users\ppmag\OneDrive\Рабочий стол\test\KUN_UZ12)
22 июн. 2024 - 19:15:53.517 [main] INFO  o.example.kun_uzz.KunUzzApplication - No active profile set, falling back to 1 default profile: "default"
22 июн. 2024 - 19:15:54.095 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
22 июн. 2024 - 19:15:54.155 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 55 ms. Found 10 JPA repository interfaces.
22 июн. 2024 - 19:15:54.584 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
22 июн. 2024 - 19:15:54.593 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
22 июн. 2024 - 19:15:54.594 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
22 июн. 2024 - 19:15:54.636 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
22 июн. 2024 - 19:15:54.636 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1084 ms
22 июн. 2024 - 19:15:54.726 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
22 июн. 2024 - 19:15:54.766 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
22 июн. 2024 - 19:15:54.790 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
22 июн. 2024 - 19:15:54.950 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
22 июн. 2024 - 19:15:54.969 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
22 июн. 2024 - 19:15:55.093 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@4ced17f3
22 июн. 2024 - 19:15:55.094 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
22 июн. 2024 - 19:15:56.021 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
22 июн. 2024 - 19:15:56.132 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
22 июн. 2024 - 19:15:56.287 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
22 июн. 2024 - 19:15:56.902 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
22 июн. 2024 - 19:15:57.125 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@75d454a4, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@42cf08a1, org.springframework.security.web.context.SecurityContextHolderFilter@221c097f, org.springframework.security.web.header.HeaderWriterFilter@757501da, org.springframework.security.web.authentication.logout.LogoutFilter@185b998d, org.example.kun_uzz.config.JwtTokenFilter@4353230, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1428d63, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@34bcdc9f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@46092840, org.springframework.security.web.access.ExceptionTranslationFilter@6042b613, org.springframework.security.web.access.intercept.AuthorizationFilter@649a76c1]
22 июн. 2024 - 19:15:57.335 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
22 июн. 2024 - 19:15:57.341 [main] INFO  o.example.kun_uzz.KunUzzApplication - Started KunUzzApplication in 4.202 seconds (process running for 4.727)
22 июн. 2024 - 19:15:57.386 [main] INFO  o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
22 июн. 2024 - 19:15:57.390 [main] INFO  o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
22 июн. 2024 - 19:15:57.391 [main] INFO  o.f.c.i.license.VersionPrinter - 
22 июн. 2024 - 19:15:57.403 [main] INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:postgresql://localhost:5432/jpa (PostgreSQL 16.2)
22 июн. 2024 - 19:15:57.407 [main] WARN  o.f.c.i.database.base.Database - Flyway upgrade recommended: PostgreSQL 16.2 is newer than this version of Flyway and support has not been tested. The latest supported version of PostgreSQL is 15.
22 июн. 2024 - 19:15:57.432 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 5 migrations (execution time 00:00.017s)
22 июн. 2024 - 19:15:57.441 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "public": 4
22 июн. 2024 - 19:15:57.443 [main] INFO  o.f.core.internal.command.DbMigrate - Schema "public" is up to date. No migration necessary.
22 июн. 2024 - 19:16:20.901 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
22 июн. 2024 - 19:16:20.902 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
22 июн. 2024 - 19:16:20.903 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
22 июн. 2024 - 19:20:41.421 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
22 июн. 2024 - 19:20:41.422 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
22 июн. 2024 - 19:20:41.425 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
22 июн. 2024 - 20:01:22.297 [main] INFO  o.example.kun_uzz.KunUzzApplication - Starting KunUzzApplication using Java 22.0.1 with PID 13044 (C:\Users\ppmag\OneDrive\Рабочий стол\test\KUN_UZ12\kun_uz_git-master\target\classes started by ppmag in C:\Users\ppmag\OneDrive\Рабочий стол\test\KUN_UZ12)
22 июн. 2024 - 20:01:22.307 [main] INFO  o.example.kun_uzz.KunUzzApplication - The following 1 profile is active: "dev"
22 июн. 2024 - 20:01:22.899 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
22 июн. 2024 - 20:01:22.963 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 58 ms. Found 10 JPA repository interfaces.
22 июн. 2024 - 20:01:23.396 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
22 июн. 2024 - 20:01:23.405 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
22 июн. 2024 - 20:01:23.405 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
22 июн. 2024 - 20:01:23.448 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
22 июн. 2024 - 20:01:23.449 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1107 ms
22 июн. 2024 - 20:01:23.545 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
22 июн. 2024 - 20:01:23.584 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
22 июн. 2024 - 20:01:23.613 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
22 июн. 2024 - 20:01:23.802 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
22 июн. 2024 - 20:01:23.824 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
22 июн. 2024 - 20:01:24.054 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@4ced17f3
22 июн. 2024 - 20:01:24.055 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
22 июн. 2024 - 20:01:24.976 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
22 июн. 2024 - 20:01:25.087 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
22 июн. 2024 - 20:01:25.239 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
22 июн. 2024 - 20:01:25.869 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
22 июн. 2024 - 20:01:26.098 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@24c04958, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@649a76c1, org.springframework.security.web.context.SecurityContextHolderFilter@4d162d67, org.springframework.security.web.header.HeaderWriterFilter@7f68e671, org.springframework.security.web.authentication.logout.LogoutFilter@331886ac, org.example.kun_uzz.config.JwtTokenFilter@3fb920d9, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2b1aa390, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5e1d6ace, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2394fad2, org.springframework.security.web.access.ExceptionTranslationFilter@60610a2b, org.springframework.security.web.access.intercept.AuthorizationFilter@7d97a1a0]
22 июн. 2024 - 20:01:26.313 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
22 июн. 2024 - 20:01:26.320 [main] INFO  o.example.kun_uzz.KunUzzApplication - Started KunUzzApplication in 4.399 seconds (process running for 4.923)
22 июн. 2024 - 20:01:26.366 [main] INFO  o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
22 июн. 2024 - 20:01:26.366 [main] INFO  o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
22 июн. 2024 - 20:01:26.366 [main] INFO  o.f.c.i.license.VersionPrinter - 
22 июн. 2024 - 20:01:26.378 [main] INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:postgresql://localhost:5432/jpa (PostgreSQL 16.2)
22 июн. 2024 - 20:01:26.382 [main] WARN  o.f.c.i.database.base.Database - Flyway upgrade recommended: PostgreSQL 16.2 is newer than this version of Flyway and support has not been tested. The latest supported version of PostgreSQL is 15.
22 июн. 2024 - 20:01:26.407 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 5 migrations (execution time 00:00.018s)
22 июн. 2024 - 20:01:26.415 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "public": 4
22 июн. 2024 - 20:01:26.417 [main] INFO  o.f.core.internal.command.DbMigrate - Schema "public" is up to date. No migration necessary.
22 июн. 2024 - 20:04:35.009 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
22 июн. 2024 - 20:04:35.013 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
22 июн. 2024 - 20:04:35.018 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
22 июн. 2024 - 21:00:50.157 [main] INFO  o.example.kun_uzz.KunUzzApplication - Starting KunUzzApplication using Java 22.0.1 with PID 1584 (C:\Users\ppmag\OneDrive\Рабочий стол\test\KUN_UZ12\kun_uz_git-master\target\classes started by ppmag in C:\Users\ppmag\OneDrive\Рабочий стол\test\KUN_UZ12)
22 июн. 2024 - 21:00:50.167 [main] INFO  o.example.kun_uzz.KunUzzApplication - The following 1 profile is active: "dev"
22 июн. 2024 - 21:00:51.405 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
22 июн. 2024 - 21:00:51.471 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 58 ms. Found 10 JPA repository interfaces.
22 июн. 2024 - 21:00:51.913 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
22 июн. 2024 - 21:00:51.934 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
22 июн. 2024 - 21:00:51.934 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
22 июн. 2024 - 21:00:51.984 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
22 июн. 2024 - 21:00:51.985 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1782 ms
22 июн. 2024 - 21:00:52.083 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
22 июн. 2024 - 21:00:52.129 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
22 июн. 2024 - 21:00:52.164 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
22 июн. 2024 - 21:00:52.345 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
22 июн. 2024 - 21:00:52.367 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
22 июн. 2024 - 21:00:52.505 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@29d2fa84
22 июн. 2024 - 21:00:52.506 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
22 июн. 2024 - 21:00:53.487 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
22 июн. 2024 - 21:00:53.599 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
22 июн. 2024 - 21:00:53.763 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
22 июн. 2024 - 21:00:54.477 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
22 июн. 2024 - 21:00:54.731 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2af781f3, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@106a6a1b, org.springframework.security.web.context.SecurityContextHolderFilter@72a522f1, org.springframework.security.web.header.HeaderWriterFilter@356c8fa9, org.springframework.security.web.authentication.logout.LogoutFilter@7ca29492, org.example.kun_uzz.config.JwtTokenFilter@34e700f4, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@65b9ebee, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7e2cebdf, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4b7272d6, org.springframework.security.web.access.ExceptionTranslationFilter@9640678, org.springframework.security.web.access.intercept.AuthorizationFilter@7ba821ef]
22 июн. 2024 - 21:00:55.010 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
22 июн. 2024 - 21:00:55.018 [main] INFO  o.example.kun_uzz.KunUzzApplication - Started KunUzzApplication in 5.253 seconds (process running for 5.963)
22 июн. 2024 - 21:00:55.066 [main] INFO  o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
22 июн. 2024 - 21:00:55.066 [main] INFO  o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
22 июн. 2024 - 21:00:55.066 [main] INFO  o.f.c.i.license.VersionPrinter - 
22 июн. 2024 - 21:00:55.079 [main] INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:postgresql://localhost:5432/jpa (PostgreSQL 16.2)
22 июн. 2024 - 21:00:55.083 [main] WARN  o.f.c.i.database.base.Database - Flyway upgrade recommended: PostgreSQL 16.2 is newer than this version of Flyway and support has not been tested. The latest supported version of PostgreSQL is 15.
22 июн. 2024 - 21:00:55.129 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 5 migrations (execution time 00:00.039s)
22 июн. 2024 - 21:00:55.137 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "public": 4
22 июн. 2024 - 21:00:55.139 [main] INFO  o.f.core.internal.command.DbMigrate - Schema "public" is up to date. No migration necessary.
22 июн. 2024 - 21:01:00.436 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
22 июн. 2024 - 21:01:00.436 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
22 июн. 2024 - 21:01:00.437 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
22 июн. 2024 - 21:01:01.134 [http-nio-8080-exec-10] WARN  o.s.core.models.ParameterInfo - Using the following default value : UZ, without spring conversionService
22 июн. 2024 - 21:01:01.147 [http-nio-8080-exec-10] WARN  o.s.core.models.ParameterInfo - Using the following default value : UZ, without spring conversionService
22 июн. 2024 - 21:01:01.170 [http-nio-8080-exec-10] WARN  o.s.core.models.ParameterInfo - Using the following default value : UZ, without spring conversionService
22 июн. 2024 - 21:01:01.225 [http-nio-8080-exec-10] INFO  o.s.api.AbstractOpenApiResource - Init duration for springdoc-openapi is: 479 ms
22 июн. 2024 - 21:05:42.066 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
22 июн. 2024 - 21:05:42.069 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
22 июн. 2024 - 21:05:42.074 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
